GROUP_SET, GROUP_ID, GROUP_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, W_PCT, MIN, E_OFF_RATING, OFF_RATING, E_DEF_RATING, DEF_RATING, E_NET_RATING, NET_RATING, AST_PCT, AST_TO, AST_RATIO, OREB_PCT, DREB_PCT, REB_PCT, TM_TOV_PCT, EFG_PCT, TS_PCT, E_PACE, PACE, PACE_PER40, POSS, PIE, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, OFF_RATING_RANK, DEF_RATING_RANK, NET_RATING_RANK, AST_PCT_RANK, AST_TO_RANK, AST_RATIO_RANK, OREB_PCT_RANK, DREB_PCT_RANK, REB_PCT_RANK, TM_TOV_PCT_RANK, EFG_PCT_RANK, TS_PCT_RANK, PIE_RANK,p1,p2,p3,p4,p5,p1_cluster,p2_cluster,p3_cluster,p4_cluster,p5_cluster
Lineups, -202355-202711-1626220-1628378-1630235-, H. Whiteside - B. Bogdanovic - R. O'Neale - D. Mitchell - T. Forrest,1610612762,UTA,12,9,3,0.75,61.0,131.8,129.4,107.7,108.0,24.1,21.4,0.508,1.76,16.8,0.39,0.787,0.592,0.135,0.625,0.648,98.6,99.43,82.86,126,0.588,190,106,15870,5984,216,4240,9720,5477,8092,3488,6926,4180,6877,4735,10454,4732,5244,6272,H. Whiteside,B. Bogdanovic,R. O'Neale,D. Mitchell,T. Forrest,5,3,0,1,7
Lineups, -202685-203468-1627742-1628984-1630529-, J. Valanciunas - C. McCollum - B. Ingram - D. Graham - H. Jones,1610612740,NOP,9,4,5,0.444,60.0,114.2,116.1,123.7,120.8,-9.4,-4.7,0.611,2.54,20.1,0.228,0.662,0.464,0.11,0.564,0.586,95.6,95.96,79.97,118,0.476,376,591,16937,9005,218,5954,11437,9460,6951,1749,4612,7675,10235,9734,9192,6309,6916,8566,J. Valanciunas,C. McCollum,B. Ingram,D. Graham,H. Jones,5,1,1,3,3
Lineups, -203500-203937-1629001-1629630-1630217-, S. Adams - K. Anderson - D. Melton - J. Morant - D. Bane,1610612763,MEM,20,13,7,0.65,60.0,104.1,99.2,126.0,124.4,-21.9,-25.2,0.481,2.08,14.4,0.278,0.755,0.471,0.092,0.492,0.504,101.1,104.19,86.83,131,0.351,46,38,17218,6882,217,9573,11709,11444,10006,2218,8523,6446,7260,9573,8642,9305,9334,10778,S. Adams,K. Anderson,D. Melton,J. Morant,D. Bane,5,0,3,1,3
Lineups, -201143-203935-1627759-1628369-1628464-, A. Horford - M. Smart - J. Brown - J. Tatum - D. Theis,1610612738,BOS,4,4,0,1.0,59.0,127.8,129.1,93.8,95.2,34.0,33.9,0.667,2.59,22.8,0.4,0.813,0.622,0.134,0.625,0.639,104.2,102.88,85.73,127,0.69,1571,591,1,1,221,4249,6871,4285,5427,1737,3613,3769,6291,3965,10438,4732,5488,4611,A. Horford,M. Smart,J. Brown,J. Tatum,D. Theis,5,3,1,1,0
Lineups, -202709-1626168-1628402-1628977-1630180-, C. Joseph - T. Lyles - F. Jackson - H. Diallo - S. Bey,1610612765,DET,6,1,5,0.167,59.0,101.2,102.4,106.6,103.9,-5.4,-1.6,0.619,1.44,15.8,0.194,0.77,0.469,0.142,0.505,0.548,102.2,102.87,85.73,127,0.482,822,3401,16937,10141,219,7444,9374,9266,6891,4245,8018,8493,7135,9627,10600,7312,8067,8478,C. Joseph,T. Lyles,F. Jackson,H. Diallo,S. Bey,6,0,0,2,3
Lineups, -201568-203991-203992-1628989-1629027-, D. Gallinari - C. Capela - B. Bogdanovic - K. Huerter - T. Young,1610612737,ATL,16,7,9,0.438,59.0,105.3,109.8,120.0,119.0,-14.7,-9.3,0.49,1.92,14.2,0.403,0.755,0.552,0.106,0.483,0.507,101.3,99.64,83.04,123,0.425,99,212,17307,9020,222,6782,11089,9890,9995,3369,9193,3768,7264,5702,9126,9351,9242,9599,D. Gallinari,C. Capela,B. Bogdanovic,K. Huerter,T. Young,0,5,3,3,1
Lineups, -201569-1629726-1630231-1630528-1630578-, E. Gordon - G. Mathews - K. Martin Jr. - J. Christopher - A. Sengun,1610612745,HOU,11,5,6,0.455,59.0,102.3,101.6,115.7,117.6,-13.4,-16.0,0.596,1.75,16.5,0.297,0.714,0.492,0.13,0.529,0.538,99.5,98.99,82.49,123,0.422,228,397,17121,8990,225,7474,10954,10471,7414,3492,7775,6125,8390,9244,10264,7073,8307,9642,E. Gordon,G. Mathews,K. Martin Jr.,J. Christopher,A. Sengun,3,0,0,6,5
Lineups, -201588-203114-203507-1626171-1628960-, G. Hill - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,1610612749,MIL,15,9,6,0.6,59.0,113.8,113.8,94.3,94.4,19.5,19.4,0.538,1.47,16.4,0.236,0.731,0.508,0.146,0.548,0.606,103.5,103.4,86.17,130,0.629,110,106,17121,6953,220,6263,6817,5698,7968,4223,7801,7586,8215,6587,11142,6715,6370,5594,G. Hill,K. Middleton,G. Antetokounmpo,B. Portis,G. Allen,0,1,1,5,0
Lineups, -202066-1626195-1628404-1628984-1630529-, G. Temple - W. Hernangomez - J. Hart - D. Graham - H. Jones,1610612740,NOP,4,0,4,0.0,59.0,103.4,104.0,116.6,115.0,-13.1,-11.0,0.551,1.93,15.5,0.289,0.796,0.5,0.112,0.459,0.497,102.6,103.06,85.88,125,0.423,1571,10195,16599,10195,223,7361,10600,10068,7877,3363,8064,6186,6840,6616,9505,9655,10412,9632,G. Temple,W. Hernangomez,J. Hart,D. Graham,H. Jones,0,5,3,3,3
Lineups, -201142-201933-201935-201988-1628971-, K. Durant - B. Griffin - J. Harden - P. Mills - B. Brown,1610612751,BRK,7,4,3,0.571,59.0,112.1,110.9,98.6,98.4,13.5,12.4,0.783,2.77,20.8,0.127,0.731,0.438,0.101,0.51,0.583,104.9,105.52,87.93,129,0.598,612,591,15870,7106,223,6651,7036,6366,4276,1631,4476,9269,8215,10430,9023,7296,7029,6142,K. Durant,B. Griffin,J. Harden,P. Mills,B. Brown,1,0,1,0,0
Lineups, -1626174-1629645-1630224-1630256-1630578-, C. Wood - K. Porter Jr. - J. Green - J. Tate - A. Sengun,1610612745,HOU,6,0,6,0.0,58.0,96.0,97.6,105.7,107.2,-9.6,-9.6,0.651,1.17,16.7,0.219,0.8,0.5,0.19,0.5,0.534,104.8,103.21,86.01,126,0.442,822,10195,17121,10195,227,9611,9662,9926,6555,4661,6929,7844,6350,6616,12662,7316,8369,9261,C. Wood,K. Porter Jr.,J. Green,J. Tate,A. Sengun,5,3,3,3,5
Lineups, -201588-203114-203507-1626192-1628960-, G. Hill - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,1610612749,MIL,11,7,4,0.636,58.0,110.9,104.7,113.7,118.1,-2.8,-13.4,0.431,1.83,14.0,0.155,0.731,0.464,0.094,0.546,0.574,104.1,104.99,87.5,127,0.449,228,212,16599,6892,228,7313,10982,10268,10177,3417,9211,8977,8215,9734,8681,6741,7299,9092,G. Hill,K. Middleton,G. Antetokounmpo,P. Connaughton,G. Allen,0,1,1,0,0
Lineups, -203084-203458-1628368-1628963-1630169-, H. Barnes - A. Len - D. Fox - M. Bagley III - T. Haliburton,1610612758,SAC,8,2,6,0.25,58.0,103.2,102.5,116.2,113.8,-13.0,-11.3,0.444,2.5,12.3,0.299,0.672,0.464,0.067,0.412,0.465,95.6,96.87,80.73,120,0.442,464,1646,17121,9877,226,7436,10422,10106,10114,1754,10069,6116,9010,9738,7714,10525,10839,9260,H. Barnes,A. Len,D. Fox,M. Bagley III,T. Haliburton,3,2,1,2,1
Lineups, -203500-203937-1628991-1629630-1630217-, S. Adams - K. Anderson - J. Jackson Jr. - J. Morant - D. Bane,1610612763,MEM,9,6,3,0.667,58.0,118.0,113.4,134.7,132.5,-16.8,-19.1,0.56,1.87,17.1,0.304,0.692,0.491,0.126,0.574,0.595,96.8,99.49,82.9,119,0.414,376,288,15870,6286,230,6297,12591,10832,7771,3399,6877,6023,8829,9253,10201,6077,6724,9775,S. Adams,K. Anderson,J. Jackson Jr.,J. Morant,D. Bane,5,0,5,1,3
Lineups, -201939-202691-203952-1626172-1630228-, S. Curry - K. Thompson - A. Wiggins - K. Looney - J. Kuminga,1610612744,GSW,5,2,3,0.4,58.0,103.6,105.0,110.6,111.5,-7.0,-6.5,0.717,2.2,20.5,0.125,0.694,0.445,0.124,0.525,0.569,102.1,101.07,84.23,121,0.51,1120,1646,15870,9083,229,7295,10165,9616,5038,2141,4558,9270,8821,10141,9771,7137,7448,7773,S. Curry,K. Thompson,A. Wiggins,K. Looney,J. Kuminga,1,3,3,5,0
Lineups, -202692-203095-203944-1629628-1630579-, A. Burks - E. Fournier - J. Randle - R. Barrett - J. Sims,1610612752,NYK,14,7,7,0.5,57.0,100.2,99.2,99.4,93.7,0.8,5.5,0.558,1.71,14.0,0.311,0.815,0.523,0.113,0.451,0.493,101.5,105.04,87.54,124,0.477,129,212,17218,7220,232,9574,6768,6992,7782,3572,9207,5954,6280,6359,9511,9786,10459,8564,A. Burks,E. Fournier,J. Randle,R. Barrett,J. Sims,3,3,1,3,2
Lineups, -201980-202699-203954-1629680-1630178-, D. Green - T. Harris - J. Embiid - M. Thybulle - T. Maxey,1610612755,PHI,11,7,4,0.636,57.0,103.1,98.3,111.4,110.0,-8.3,-11.7,0.564,2.44,15.1,0.07,0.764,0.411,0.075,0.473,0.544,98.3,101.33,84.44,120,0.462,228,212,16599,6892,235,9591,9918,10127,7743,1946,8337,9623,7213,11115,7962,9462,8154,8821,D. Green,T. Harris,J. Embiid,M. Thybulle,T. Maxey,0,3,1,0,3
Lineups, -201950-203114-203507-1626171-1626192-, J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - P. Connaughton,1610612749,MIL,15,11,4,0.733,57.0,122.0,120.6,109.3,104.9,12.7,15.8,0.6,1.36,17.3,0.327,0.766,0.569,0.175,0.622,0.657,102.2,104.89,87.4,126,0.584,110,59,16599,6205,233,5225,9441,6055,6993,4333,6800,5849,7194,5344,12309,5084,5083,6343,J. Holiday,K. Middleton,G. Antetokounmpo,B. Portis,P. Connaughton,1,1,1,5,0
Lineups, -201580-1626166-1628969-1629013-1629661-, J. McGee - C. Payne - M. Bridges - L. Shamet - C. Johnson,1610612756,PHO,12,10,2,0.833,57.0,107.3,100.8,112.9,106.1,-5.6,-5.3,0.7,1.59,18.7,0.344,0.754,0.537,0.169,0.536,0.555,103.8,110.49,92.07,130,0.48,190,78,13953,5797,234,7492,9546,9531,5241,3788,6055,4573,7266,6078,12228,6941,7906,8507,J. McGee,C. Payne,M. Bridges,L. Shamet,C. Johnson,5,6,3,0,0
Lineups, -203920-1627783-1627832-1628384-1629018-, K. Birch - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,1610612761,TOR,11,8,3,0.727,57.0,118.1,116.4,117.5,115.4,0.6,1.0,0.673,2.69,20.6,0.228,0.8,0.48,0.107,0.574,0.606,99.7,101.28,84.4,122,0.489,228,147,15870,6208,236,5942,10624,7287,5420,1667,4522,7675,6350,9407,9135,6069,6386,8373,K. Birch,P. Siakam,F. VanVleet,O. Anunoby,G. Trent Jr.,2,1,1,3,3
Lineups, -201566-202340-203076-1626169-1628370-, R. Westbrook - A. Bradley - A. Davis - S. Johnson - M. Monk,1610612747,LAL,8,2,6,0.25,57.0,97.4,100.9,122.7,119.8,-25.3,-19.0,0.551,1.35,17.2,0.22,0.804,0.491,0.171,0.519,0.531,100.1,99.55,82.96,117,0.374,464,1646,17121,9877,231,7490,11131,10815,7877,4344,6847,7841,6342,9249,12246,7210,8559,10464,R. Westbrook,A. Bradley,A. Davis,S. Johnson,M. Monk,1,0,5,0,3
Lineups, -202692-203095-1629011-1629628-1630167-, A. Burks - E. Fournier - M. Robinson - R. Barrett - O. Toppin,1610612752,NYK,5,3,2,0.6,56.0,110.9,109.3,109.4,110.3,1.5,-1.0,0.545,1.41,14.5,0.354,0.782,0.55,0.144,0.5,0.545,100.6,100.94,84.12,118,0.49,1120,956,13953,6953,242,6812,10001,9239,7903,4275,8498,4515,6949,5711,11128,7316,8140,8365,A. Burks,E. Fournier,M. Robinson,R. Barrett,O. Toppin,3,3,5,3,0
Lineups, -203084-1627745-1628368-1628963-1630169-, H. Barnes - D. Jones - D. Fox - M. Bagley III - T. Haliburton,1610612758,SAC,8,3,5,0.375,56.0,101.0,100.0,112.3,112.0,-11.3,-12.0,0.643,1.59,17.1,0.283,0.737,0.504,0.149,0.475,0.514,98.9,99.57,82.97,114,0.441,464,956,16937,9225,241,7496,10203,10151,6602,3790,6876,6422,8136,6606,11203,9443,8979,9279,H. Barnes,D. Jones,D. Fox,M. Bagley III,T. Haliburton,3,2,1,2,1
Lineups, -201950-203114-1626171-1626192-1628960-, J. Holiday - K. Middleton - B. Portis - P. Connaughton - G. Allen,1610612749,MIL,14,9,5,0.643,56.0,110.0,103.3,110.4,106.9,-0.4,-3.6,0.523,1.21,14.0,0.333,0.75,0.527,0.157,0.54,0.565,96.2,100.88,84.06,121,0.476,129,106,16937,6887,237,7397,9620,9394,8065,4607,9210,4591,7273,6250,11458,6873,7625,8566,J. Holiday,K. Middleton,B. Portis,P. Connaughton,G. Allen,1,1,5,0,0
Lineups, -202685-1627742-1628404-1628984-1629638-, J. Valanciunas - B. Ingram - J. Hart - D. Graham - N. Alexander-Walker,1610612740,NOP,11,5,6,0.455,56.0,119.3,122.2,131.2,123.5,-11.9,-1.3,0.571,2.0,17.5,0.327,0.809,0.556,0.12,0.565,0.617,97.5,99.15,82.63,117,0.475,228,397,17121,8990,238,5063,11674,9252,7557,2231,6725,5849,6324,5497,9700,6299,6058,8593,J. Valanciunas,B. Ingram,J. Hart,D. Graham,N. Alexander-Walker,5,1,3,3,6
Lineups, -202331-202704-1627826-1628379-1629611-, P. George - R. Jackson - I. Zubac - L. Kennard - T. Mann,1610612746,LAC,15,8,7,0.533,56.0,111.0,107.5,105.7,103.4,5.3,4.1,0.5,1.67,16.0,0.241,0.706,0.5,0.125,0.56,0.59,98.7,101.41,84.51,120,0.563,110,147,17218,7206,240,7050,9330,7104,8093,3599,7880,7544,8687,6616,9775,6432,6838,6724,P. George,R. Jackson,I. Zubac,L. Kennard,T. Mann,1,3,5,0,3
Lineups, -203493-203501-203939-1627827-1629029-, R. Bullock - T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,15,8,7,0.533,56.0,78.7,77.0,109.0,105.1,-30.3,-28.1,0.485,0.89,11.0,0.243,0.648,0.419,0.159,0.394,0.412,95.9,98.67,82.22,113,0.24,110,147,17218,7206,239,11400,9461,11586,10000,6762,10612,7532,10295,10949,11524,10917,11773,12258,R. Bullock,T. Hardaway Jr.,D. Powell,D. Finney-Smith,L. Doncic,0,3,5,3,1
Lineups, -1628983-1629647-1629676-1630544-1630598-, S. Gilgeous-Alexander - D. Bazley - I. Roby - T. Mann - A. Wiggins,1610612760,OKC,6,1,5,0.167,56.0,104.1,100.8,141.4,141.0,-37.3,-40.1,0.444,0.95,13.1,0.278,0.75,0.509,0.178,0.521,0.56,102.0,103.75,86.46,118,0.303,822,3401,16937,10141,243,7491,13642,12537,10114,6749,9504,6446,7273,6577,12376,7184,7790,11507,S. Gilgeous-Alexander,D. Bazley,I. Roby,T. Mann,A. Wiggins,1,0,0,0,0
Lineups, -201565-202692-1629011-1630167-1630193-, D. Rose - A. Burks - M. Robinson - O. Toppin - I. Quickley,1610612752,NYK,14,6,8,0.429,55.0,132.6,124.6,104.6,105.1,28.0,19.4,0.569,1.81,18.0,0.4,0.661,0.548,0.14,0.618,0.663,98.3,101.07,84.22,114,0.634,129,288,17279,9025,245,4928,9461,5704,7719,3449,6488,3769,10237,5759,10585,5117,4979,5518,D. Rose,A. Burks,M. Robinson,O. Toppin,I. Quickley,6,3,5,0,3
Lineups, -201577-203914-1629643-1630175-1630532-, R. Lopez - G. Harris - C. Okeke - C. Anthony - F. Wagner,1610612753,ORL,7,2,5,0.286,55.0,94.6,94.9,117.0,117.5,-22.4,-22.7,0.643,1.93,16.6,0.271,0.809,0.487,0.12,0.445,0.473,100.7,100.34,83.62,117,0.377,612,1646,16937,9838,244,9768,10953,11132,6602,3363,7766,6565,6324,9297,9700,9873,10715,10385,R. Lopez,G. Harris,C. Okeke,C. Anthony,F. Wagner,2,0,0,3,3
Lineups, -203115-203210-203932-203999-1628420-, W. Barton - J. Green - A. Gordon - N. Jokic - M. Morris,1610612743,DEN,9,7,2,0.778,55.0,101.4,99.1,115.0,117.0,-13.6,-17.8,0.711,1.78,20.0,0.264,0.764,0.519,0.157,0.521,0.546,99.5,99.77,83.14,115,0.439,376,212,13953,5970,246,9576,10925,10720,5216,3480,4617,6624,7213,6440,11453,7194,8121,9312,W. Barton,J. Green,A. Gordon,N. Jokic,M. Morris,3,2,3,1,3
Lineups, -201942-202696-203897-1627936-1629750-, D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - J. Green,1610612741,CHI,10,5,5,0.5,54.0,112.9,110.2,96.9,100.9,15.9,9.3,0.543,2.5,16.4,0.317,0.661,0.487,0.093,0.505,0.529,98.3,97.46,81.22,108,0.545,295,397,16937,7220,248,6711,9209,6657,7954,1754,7782,5895,10237,9296,8647,7311,8596,7110,D. DeRozan,N. Vucevic,Z. LaVine,A. Caruso,J. Green,1,5,1,6,0
Lineups, -201568-203992-1626153-1629027-1630168-, D. Gallinari - B. Bogdanovic - D. Wright - T. Young - O. Okongwu,1610612737,ATL,18,13,5,0.722,54.0,132.1,123.6,106.1,101.6,26.0,22.0,0.42,1.62,13.8,0.182,0.698,0.464,0.106,0.644,0.703,104.4,110.27,91.89,123,0.613,67,38,16937,6221,247,4959,9225,5426,10299,3742,9237,8547,8805,9737,9126,4461,3986,5874,D. Gallinari,B. Bogdanovic,D. Wright,T. Young,O. Okongwu,0,3,6,1,5
Lineups, -202397-1629655-1630166-1630264-1630557-, I. Smith - D. Gafford - D. Avdija - A. Gill - C. Kispert,1610612764,WAS,6,3,3,0.5,54.0,107.6,106.3,124.6,129.4,-17.0,-23.1,0.705,2.21,19.6,0.296,0.673,0.476,0.126,0.526,0.558,99.9,98.65,82.21,111,0.406,822,956,15870,7220,250,7157,12418,11151,5233,2139,5672,6127,9007,9506,10202,7119,7813,9900,I. Smith,D. Gafford,D. Avdija,A. Gill,C. Kispert,6,5,0,2,0
Lineups, -202696-203897-1627884-1628366-1630245-, N. Vucevic - Z. LaVine - D. Jones Jr. - L. Ball - A. Dosunmu,1610612741,CHI,6,5,1,0.833,54.0,109.0,107.2,100.0,104.5,9.0,2.7,0.612,2.5,19.5,0.232,0.685,0.455,0.108,0.524,0.545,100.3,98.87,82.39,111,0.513,822,397,5744,5797,249,7067,9409,7201,6950,1754,5698,7620,8925,9904,9162,7140,8143,7713,N. Vucevic,Z. LaVine,D. Jones Jr.,L. Ball,A. Dosunmu,5,1,2,3,6
Lineups, -202692-203944-1629011-1629628-1630193-, A. Burks - J. Randle - M. Robinson - R. Barrett - I. Quickley,1610612752,NYK,11,5,6,0.455,53.0,102.0,95.4,103.7,103.7,-1.7,-8.3,0.528,1.46,13.1,0.288,0.784,0.518,0.119,0.483,0.515,94.9,98.14,81.79,109,0.43,228,397,17121,8990,259,9734,9352,9760,8046,4234,9501,6195,6933,6455,9696,9360,8970,9440,A. Burks,J. Randle,M. Robinson,R. Barrett,I. Quickley,3,1,5,3,3
Lineups, -201143-203471-1626196-1628369-1629684-, A. Horford - D. Schroder - J. Richardson - J. Tatum - G. Williams,1610612738,BOS,15,8,7,0.533,53.0,100.9,101.0,105.5,100.9,-4.7,0.0,0.762,1.6,20.8,0.352,0.646,0.49,0.19,0.516,0.535,93.8,95.86,79.88,105,0.483,110,147,17218,7206,256,7489,9210,7342,4373,3745,4479,4541,10315,9263,12662,7252,8357,8457,A. Horford,D. Schroder,J. Richardson,J. Tatum,G. Williams,5,3,0,1,0
Lineups, -2546-201566-202340-203076-1629659-, C. Anthony - R. Westbrook - A. Bradley - A. Davis - T. Horton-Tucker,1610612747,LAL,7,3,4,0.429,53.0,111.5,111.2,101.2,100.0,10.2,11.2,0.585,2.07,19.4,0.241,0.772,0.514,0.129,0.571,0.577,102.5,103.28,86.07,116,0.566,612,956,16599,9025,252,6547,7053,6451,7461,2224,5726,7544,7129,6528,10255,6213,7206,6674,C. Anthony,R. Westbrook,A. Bradley,A. Davis,T. Horton-Tucker,0,1,0,5,6
Lineups, -202324-1628983-1629652-1630526-1630581-, D. Favors - S. Gilgeous-Alexander - L. Dort - J. Robinson-Earl - J. Giddey,1610612760,OKC,4,2,2,0.5,53.0,100.2,98.1,97.2,99.0,3.0,-1.0,0.595,2.5,16.4,0.333,0.733,0.524,0.095,0.431,0.456,95.4,95.41,79.51,105,0.49,1571,1646,13953,7220,262,9597,7047,9233,7416,1754,7782,4591,8167,6323,8686,10139,10976,8354,D. Favors,S. Gilgeous-Alexander,L. Dort,J. Robinson-Earl,J. Giddey,2,1,3,0,3
Lineups, -203081-203994-1626181-1626204-1629642-, D. Lillard - J. Nurkic - N. Powell - L. Nance Jr. - N. Little,1610612757,POR,5,2,3,0.4,53.0,110.8,110.0,110.9,114.3,-0.1,-4.3,0.568,1.19,17.2,0.217,0.786,0.529,0.191,0.597,0.622,101.4,100.18,83.48,110,0.455,1120,1646,15870,9083,257,6714,10436,9429,7720,4653,6821,7852,6879,6182,12705,5612,5960,8952,D. Lillard,J. Nurkic,N. Powell,L. Nance Jr.,N. Little,1,5,3,0,0
Lineups, -201569-1626174-1629726-1630224-1630256-, E. Gordon - C. Wood - G. Mathews - J. Green - J. Tate,1610612745,HOU,8,1,7,0.125,53.0,105.8,104.3,133.7,129.9,-27.9,-25.6,0.61,1.67,16.4,0.204,0.738,0.438,0.128,0.522,0.563,103.6,105.89,88.24,117,0.371,464,3401,17218,10185,260,7341,12434,11461,6968,3599,7782,7954,8130,10433,10226,7171,7667,10492,E. Gordon,C. Wood,G. Mathews,J. Green,J. Tate,3,5,0,3,3
Lineups, -202397-1629060-1629655-1630166-1630557-, I. Smith - R. Hachimura - D. Gafford - D. Avdija - C. Kispert,1610612764,WAS,13,5,8,0.385,53.0,99.7,97.5,116.8,114.2,-17.2,-16.6,0.62,1.94,18.6,0.263,0.878,0.547,0.132,0.514,0.525,102.9,105.26,87.71,121,0.431,161,397,17279,9218,255,9614,10435,10493,6890,3362,6089,6626,5467,5767,10333,7261,8677,9432,I. Smith,R. Hachimura,D. Gafford,D. Avdija,C. Kispert,6,0,5,0,0
Lineups, -201950-203114-203507-1626192-1628960-, J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,1610612749,MIL,18,14,4,0.778,53.0,123.0,117.5,108.8,106.9,14.2,10.6,0.627,2.0,18.8,0.26,0.759,0.528,0.127,0.603,0.653,105.1,108.57,90.47,126,0.599,67,27,16599,5970,251,5684,9620,6523,6744,2231,5932,6669,7242,6236,10207,5348,5155,6140,J. Holiday,K. Middleton,G. Antetokounmpo,P. Connaughton,G. Allen,1,1,1,0,0
Lineups, -203484-203915-1628398-1628988-1629655-, K. Caldwell-Pope - S. Dinwiddie - K. Kuzma - A. Holiday - D. Gafford,1610612764,WAS,5,4,1,0.8,53.0,102.8,102.8,105.8,107.2,-3.0,-4.4,0.6,2.25,19.0,0.167,0.692,0.454,0.113,0.52,0.534,98.3,97.59,81.33,106,0.458,1120,591,5744,5853,254,7424,9663,9439,6993,2094,5890,8669,8829,10046,9517,7195,8372,8921,K. Caldwell-Pope,S. Dinwiddie,K. Kuzma,A. Holiday,D. Gafford,3,3,3,6,5
Lineups, -200768-200782-202710-1628389-1629622-, K. Lowry - P. Tucker - J. Butler - B. Adebayo - M. Strus,1610612748,MIA,8,6,2,0.75,53.0,129.3,131.5,121.6,121.7,7.7,9.8,0.679,2.38,24.2,0.275,0.826,0.57,0.148,0.693,0.704,97.5,96.67,80.55,108,0.551,464,288,13953,5984,258,4086,11509,6617,5408,1986,3250,6477,6177,5341,11174,3569,3976,6965,K. Lowry,P. Tucker,J. Butler,B. Adebayo,M. Strus,1,0,1,5,0
Lineups, -202691-203110-203952-1626172-1629673-, K. Thompson - D. Green - A. Wiggins - K. Looney - J. Poole,1610612744,GSW,5,2,3,0.4,53.0,96.1,97.3,123.6,130.4,-27.6,-33.1,0.767,1.74,21.3,0.222,0.75,0.491,0.173,0.51,0.528,104.1,100.72,83.93,110,0.362,1120,1646,15870,9083,261,9621,12491,11865,4356,3566,4308,7699,7273,9249,12264,7290,8625,10645,K. Thompson,D. Green,A. Wiggins,K. Looney,J. Poole,3,1,3,5,3
Lineups, -202684-203084-1627741-1629002-1630169-, T. Thompson - H. Barnes - B. Hield - C. Metu - T. Haliburton,1610612758,SAC,4,1,3,0.25,53.0,98.5,101.9,116.9,118.7,-18.5,-16.8,0.583,1.31,14.4,0.306,0.638,0.45,0.15,0.474,0.516,98.6,96.24,80.2,107,0.371,1571,3401,15870,9877,253,7468,11049,10662,7466,4487,8522,6007,10375,10106,11210,9447,8861,10496,T. Thompson,H. Barnes,B. Hield,C. Metu,T. Haliburton,2,3,3,0,1
Lineups, -1626156-1627736-1627752-1629675-1630183-, D. Russell - M. Beasley - T. Prince - N. Reid - J. McDaniels,1610612750,MIN,13,6,7,0.462,52.0,92.6,89.4,101.5,102.6,-8.9,-13.3,0.629,1.47,15.5,0.123,0.567,0.35,0.133,0.461,0.509,104.3,105.53,87.94,113,0.42,161,288,17218,8984,267,10199,9274,10237,6739,4230,8067,9392,11236,12346,10339,9646,9142,9677,D. Russell,M. Beasley,T. Prince,N. Reid,J. McDaniels,1,0,0,2,0
Lineups, -201935-202699-203954-1627777-1630178-, J. Harden - T. Harris - J. Embiid - G. Niang - T. Maxey,1610612755,PHI,15,8,7,0.533,52.0,114.4,110.8,121.0,110.5,-6.6,0.3,0.6,1.62,14.3,0.3,0.755,0.525,0.117,0.494,0.588,94.5,100.38,83.65,111,0.507,110,147,17218,7206,266,6652,10013,7326,6993,3742,8524,6031,7260,6312,9597,9296,6880,7806,J. Harden,T. Harris,J. Embiid,G. Niang,T. Maxey,1,3,1,0,3
Lineups, -1628369-1628401-1628464-1629684-1630202-, J. Tatum - D. White - D. Theis - G. Williams - P. Pritchard,1610612738,BOS,11,10,1,0.909,52.0,124.7,118.7,104.7,109.7,19.9,9.0,0.78,1.6,21.5,0.27,0.717,0.533,0.187,0.691,0.723,96.0,96.09,80.08,107,0.585,228,78,5744,5746,263,5577,9912,6698,4279,3745,4157,6567,8385,6110,12597,3590,3709,6335,J. Tatum,D. White,D. Theis,G. Williams,P. Pritchard,1,3,0,0,0
Lineups, -1630165-1630180-1630191-1630587-1630595-, K. Hayes - S. Bey - I. Stewart - I. Livers - C. Cunningham,1610612765,DET,4,1,3,0.25,52.0,80.5,81.5,128.3,128.4,-47.9,-47.0,0.742,1.44,15.8,0.238,0.833,0.495,0.148,0.367,0.43,101.6,100.9,84.08,108,0.281,1571,3401,15870,9877,268,10975,12260,12860,4933,4252,8019,7563,5898,9222,11174,11356,11443,11773,K. Hayes,S. Bey,I. Stewart,I. Livers,C. Cunningham,6,3,5,0,1
Lineups, -200768-202710-1628997-1629639-1630209-, K. Lowry - J. Butler - C. Martin - T. Herro - O. Yurtseven,1610612748,MIA,3,1,2,0.333,52.0,118.1,121.6,104.8,108.9,13.3,12.7,0.583,2.33,18.3,0.411,0.679,0.541,0.118,0.524,0.558,96.9,93.67,78.06,102,0.578,2316,3401,13953,9264,264,5160,9820,6315,7466,1996,6174,3757,8984,5958,9598,7144,7811,6448,K. Lowry,J. Butler,C. Martin,T. Herro,O. Yurtseven,1,1,0,3,2
